id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff,Complexity
134,stl#User:Follow button->User:Follow button->Follow button:Update the follow status->Update the follow status:Unfollow button->Unfollow button:Update the follow status->Update the follow status:Follow button->Follow button:Update the follow status,Follow/unfollow company,TRAN_NA,7,33,5,6,35,7
135,stl#User:Follow button->User:Follow button->Follow button:Update the follow status->Update the follow status:Unfollow button->Unfollow button:Redirect to connection list->Redirect to connection list:Remove button,Follow/unfollow company,TRAN_NA,6,16,5,5,30,11
136,stl#User:Follow button->User:Follow button->Follow button:Update the follow status->Update the follow status:Follow button->Follow button:Update the follow status,Follow/unfollow company,TRAN_NA,5,22,5,4,25,14
138,stl#User:No matched results found->User:No matched results found,General Search Functionality,CTRL;EXTCLL;DM;EI,2,2,2,1,4,15
139,stl#User:list of random recommendations->User:list of random recommendations,General Search Functionality,CTRL,2,1,3,1,6,6
140,stl#User:Search bar->User:Search bar->Search bar:check validity of input search string->check validity of input search string:sql injection protection->sql injection protection:query matched users->query matched users:recommendations,General Search Functionality,TRAN_NA,6,8,1.4,5,8.4,3
141,stl#User:Search bar->User:Search bar->Search bar:check validity of input search string->check validity of input search string:sql injection protection->sql injection protection:query matched users->query matched users:No matched results found,General Search Functionality,TRAN_NA,6,9,1.2,5,7.2,16
142,stl#User:Search bar->User:Search bar->Search bar:check validity of input search string->check validity of input search string:sql injection protection->sql injection protection:list of random recommendations,General Search Functionality,TRAN_NA,5,7,1.5,4,7.5,9
143,stl#User:Search bar->User:Search bar->Search bar:check validity of input search string->check validity of input search string:Input message invalidty,General Search Functionality,TRAN_NA,4,6,1.333333333,3,5.333333333,8
144,stl#User:home page link->User:home page link->home page link:retrieve recommendations->retrieve recommendations:shuffles recommendations->shuffles recommendations:list of random recommendations,Get recommendation,CTRL,5,4,4.5,4,22.5,15
145,stl#User:home page link->User:home page link->home page link:retrieve recommendations->retrieve recommendations:recommendations,Get recommendation,CTRL,4,3,4.333333333,3,17.33333333,4
146,stl#User:home page link->User:home page link->home page link:retrieve recommendations->retrieve recommendations:algorithm for similarity->algorithm for similarity:sorted list of messages by similarity,Get recommendation,CTRL,5,4,3,4,15,7
148,stl#User:Group operation panel->User:Group operation panel->Group operation panel:Approve/decline applicants->Approve/decline applicants:group,Group management,TRAN_NA,4,3,12,3,48,9
149,stl#User:Group operation panel->User:Group operation panel->Group operation panel:Adit group information->Adit group information:group,Group management,TRAN_NA,4,6,13.66666667,3,54.66666667,9
150,stl#User:Group operation panel->User:Group operation panel->Group operation panel:Adit group information->Adit group information:Group information edit page->Group information edit page:Validate input group information->Validate input group information:Save group information->Save group information:group,Group management,TRAN_NA,7,18,10.33333333,6,72.33333333,2
151,stl#User:Group List->User:Group List->Group List:query groups->query groups:group,Group management,TRAN_NA,4,3,17,3,68,12
152,stl#User:Group List->User:Group List->Group List:query groups->query groups:View groups button->View groups button:query groups->query groups:View groups button,Group management,TRAN_NA,6,5,17,5,102,11
153,stl#User:Group List->User:Group List->Group List:query groups->query groups:View groups button->View groups button:query groups->query groups:group,Group management,TRAN_NA,6,5,17,5,102,11
154,stl#User:Group List->User:Group List->Group List:query groups->query groups:View groups button->View groups button:query groups->query groups:Group List->Group List:query groups,Group management,TRAN_NA,7,6,17,6,119,7
155,stl#User:Group List->User:Group List->Group List:query groups->query groups:View groups button->View groups button:query groups->query groups:Group List->Group List:Popup group operation panel->Popup group operation panel:Group operation panel->Group operation panel:Approve/decline applicants->Approve/decline applicants:group,Group management,TRAN_NA,10,11,13.66666667,9,136.6666667,7
156,stl#User:Group List->User:Group List->Group List:query groups->query groups:View groups button->View groups button:query groups->query groups:Group List->Group List:Popup group operation panel->Popup group operation panel:Group operation panel->Group operation panel:Adit group information->Adit group information:group,Group management,TRAN_NA,10,14,14.22222222,9,142.2222222,3
157,stl#User:Group List->User:Group List->Group List:query groups->query groups:View groups button->View groups button:query groups->query groups:Group List->Group List:Popup group operation panel->Popup group operation panel:Group operation panel->Group operation panel:Adit group information->Adit group information:Group information edit page->Group information edit page:Validate input group information->Validate input group information:Save group information->Save group information:group,Group management,TRAN_NA,13,26,12.41666667,12,161.4166667,4
158,stl#User:Group List->User:Group List->Group List:query groups->query groups:Group List->Group List:query groups,Group management,TRAN_NA,5,4,17,4,85,15
159,stl#User:Group List->User:Group List->Group List:query groups->query groups:Group List->Group List:Popup group operation panel->Popup group operation panel:Group operation panel->Group operation panel:Approve/decline applicants->Approve/decline applicants:group,Group management,TRAN_NA,8,9,12.71428571,7,101.7142857,9
160,stl#User:Group List->User:Group List->Group List:query groups->query groups:Group List->Group List:Popup group operation panel->Popup group operation panel:Group operation panel->Group operation panel:Adit group information->Adit group information:group,Group management,TRAN_NA,8,12,13.42857143,7,107.4285714,8
161,stl#User:Group List->User:Group List->Group List:query groups->query groups:Group List->Group List:Popup group operation panel->Popup group operation panel:Group operation panel->Group operation panel:Adit group information->Adit group information:Group information edit page->Group information edit page:Validate input group information->Validate input group information:Save group information->Save group information:group,Group management,TRAN_NA,11,24,11.5,10,126.5,6
162,stl#User:Group List->User:Group List->Group List:Popup group operation panel->Popup group operation panel:Group operation panel->Group operation panel:Approve/decline applicants->Approve/decline applicants:group,Group management,TRAN_NA,6,7,11,5,66,10
163,stl#User:Group List->User:Group List->Group List:Popup group operation panel->Popup group operation panel:Group operation panel->Group operation panel:Adit group information->Adit group information:group,Group management,TRAN_NA,6,10,12,5,72,14
